AutoID,SourceDataID,MarketCode,IndexCode,TradeDate,BasicIndex,RefIndex,CurrentIndex,ChangeIndex,ChangePercent,OpenIndex,HighestIndex,LowestIndex,CloseIndex,TypeIndex,TotalStock,TotalVolumeNT,TotalValueNT,TotalVolumePT,TotalValuePT,TotalVolume,TotalValue,TotalVolumOdd,TotalValueOdd,StockUp,StockDown,StockNoChange,StockFloor,StockCeiling,TotalTrade,TotalBuyTrade,TotalBuyVolume,TotalSellTrade,TotalSellVolume,ForeignBuyValueNT,ForeignBuyVolumeNT,ForeignSellValueNT,ForeignSellVolumeNT,ForeignBuyValuePT,ForeignBuyVolumePT,ForeignSellValuePT,ForeignSellVolumePT,ForeignBuyValue,ForeignBuyVolume,ForeignSellValue,ForeignSellVolume,ForeignTotalRoom,ForeignCurrentRoom,CreateDate,UpdateDate,StatusID,ShareIssue,LastSyncData
15071,598822,HNX,HNXIndex,6/26/2024,240.19,NULL,239.68,-0.51,-0.002139,239.45,240.47,237.78,239.68,0,251,48001957,9.94057E+11,4187963,1.38497E+11,52189920,1.13255E+12,21016,468949200,81,146,82,0,0,82564,49080,86903100,33484,93101900,64010835000,1623450,50913332200,1569250,0,0,6614400,159,64010835000,1623450,50919946600,1569409,6472965544,5650249966,10:54.9,12:02.0,1,15744341209,04:47.6
15072,598823,HNX,HNX30,6/26/2024,523.71,NULL,521.19,-2.52,-0.004816,520.34,524.35,513.42,521.19,4,0,30719382,7.98741E+11,60159,1626614400,30779541,8.00368E+11,13141,358163600,9,14,7,0,0,48718,30942,52276300,17776,50058000,0,0,0,0,0,0,0,0,61929825000,1400150,42720706600,1165909,2360662773,1924535385,10:54.9,12:02.0,1,5585454002,04:47.6
15073,598824,HNX,HNXIndex,6/27/2024,239.68,NULL,240.07,0.39,0.001609,238.99,240.11,238.07,240.07,0,248,46697606,9.57981E+11,11429603,2.49568E+11,58127209,1.20755E+12,20807,497878600,74,160,75,0,0,79482,43349,83713000,36133,94543400,43462993300,1269473,59451128700,1715997,0,0,8379600,201,43462993300,1269473,59459508300,1716198,6472965544,5649959066,11:02.0,04:15.2,1,15744341209,04:47.6
15074,598825,HNX,HNX30,6/27/2024,521.19,NULL,523.74,2.55,0.00489,518.06,523.91,513.89,523.74,4,0,30990800,7.66313E+11,7262685,1.26705E+11,38253485,8.93018E+11,13301,399954400,10,12,8,0,0,47183,26291,52082800,20892,51640700,0,0,0,0,0,0,0,0,40999630000,1126750,43682808300,1183248,2360662773,1924122580,11:02.0,04:15.2,1,5585454002,04:47.6
15075,598826,HNX,HNXIndex,6/28/2024,240.07,NULL,237.59,-2.48,-0.010345,240.05,240.27,236.51,237.59,0,250,66479458,1.24714E+12,10011375,1.71341E+11,76490833,1.41848E+12,24179,548520400,52,205,52,0,0,88812,50112,98492700,38700,117161400,86879614200,2519610,77761745700,3892517,0,0,1527285200,20021,86879614200,2519610,79289030900,3912538,6472965544,5649002165,10:55.7,20:10.5,1,15744341209,04:47.6
15076,598827,HNX,HNX30,6/28/2024,523.74,NULL,515.71,-8.03,-0.01533,516.11,524.67,512.94,515.71,4,0,42664881,1.00643E+12,2630021,45897285200,45294902,1.05233E+12,14202,386887600,5,20,5,0,0,53435,30952,58524500,22483,66091900,0,0,0,0,0,0,0,0,80089233000,2200956,75994097300,3681325,2360662773,1923087533,10:55.7,20:10.5,1,5585454002,04:47.6
15077,598828,HNX,HNXIndex,7/1/2024,237.59,NULL,238.56,0.97,0.004097,237.36,238.57,235.88,238.56,0,241,48004347,8.70115E+11,3201259,1.14134E+11,51205606,9.84248E+11,21106,474509500,95,152,62,0,0,70003,39797,82459100,30206,80618100,54411369500,1671015,45359186300,1708897,0,0,6550800,159,54411369500,1671015,45365737100,1709056,6472965544,5649012706,10:59.1,28:40.2,1,15744341209,04:47.6
15078,598829,HNX,HNX30,7/1/2024,515.71,NULL,519.42,3.71,0.007184,514.67,519.89,508.82,519.42,4,0,28590988,6.93423E+11,10159,271550800,28601147,6.93695E+11,13147,353435600,16,11,3,0,0,41911,24089,48503000,17822,42383900,0,0,0,0,0,0,0,0,40800970000,1157400,36641177100,1380456,2360662773,1923113189,10:59.1,28:40.2,1,5585454002,04:47.6
15079,598830,HNX,HNXIndex,7/2/2024,238.56,NULL,240.8,2.24,0.00939,238.22,240.92,237.74,240.8,0,240,40100732,7.80239E+11,9511041,2.84218E+11,49611773,1.06446E+12,21212,417745900,98,142,69,0,0,68201,35012,72450400,33189,81471100,54812861000,1617010,36165046500,1246039,7384172000,122000,7391480000,122180,62197033000,1739010,43556526500,1368219,6472965544,5651306234,10:54.9,04:11.7,1,15744531890,04:47.6
15080,598831,HNX,HNX30,7/2/2024,519.42,NULL,526.83,7.41,0.014271,517.85,527.22,516.67,526.83,4,0,23177516,6.17649E+11,4806212,1.36298E+11,27983728,7.53947E+11,10996,313277100,20,3,7,0,0,40146,20593,39852000,19553,41978200,0,0,0,0,0,0,0,0,56912123000,1337910,35638126500,926917,2360662773,1925578604,10:54.9,04:11.7,1,5585644683,04:47.6
15081,598832,HNX,HNXIndex,7/3/2024,240.8,NULL,241.43,0.63,0.002611,240.53,241.9,237.53,241.43,0,231,42675195,8.65267E+11,10109179,2.42294E+11,52784374,1.10756E+12,19574,433145300,83,163,63,0,0,71853,35740,73604100,36113,98071800,54035997600,1465928,45336236400,1266001,0,0,7339000,179,54035997600,1465928,45343575400,1266180,6471495544,5650079362,10:59.5,27:52.3,1,15744531890,04:47.6
15082,598833,HNX,HNX30,7/3/2024,526.83,NULL,528.56,1.73,0.003282,525.59,530.07,513.22,528.56,4,0,29723249,7.23812E+11,2395179,40722339000,32118428,7.64534E+11,12628,343830800,12,12,6,0,0,43471,21295,44310400,22176,59478700,0,0,0,0,0,0,0,0,50259130000,1102200,42408799000,1171079,2360662773,1925856860,10:59.5,27:52.3,1,5585644683,04:47.6
15083,598834,HNX,HNXIndex,7/4/2024,241.43,NULL,241.88,0.45,0.001859,241.43,242.78,241.02,241.88,0,243,45092670,8.9308E+11,5956475,1.80531E+11,51049145,1.07361E+12,20545,486604100,90,144,75,0,0,73614,36685,76931900,36929,102569800,47523316000,1506340,28019080000,894500,0,0,7402500,175,47523316000,1506340,28026482500,894675,6471495544,5649819041,10:56.1,06:23.1,1,15744531890,04:47.6
15084,598835,HNX,HNX30,7/4/2024,528.56,NULL,529.72,1.16,0.0022,528.52,532.38,526.59,529.72,4,0,28569940,7.08274E+11,161375,9598802500,28731315,7.17873E+11,12715,352758000,13,11,6,0,0,42789,21039,43899500,21750,58864000,0,0,0,0,0,0,0,0,43090616000,1119590,22199832500,658375,2360662773,1925542187,10:56.1,06:23.1,1,5585644683,04:47.6
15085,598836,HNX,HNXIndex,7/5/2024,241.88,NULL,242.31,0.43,0.001763,242.02,242.44,240.32,242.31,0,251,58097897,1.16296E+12,3314561,70579192100,61412458,1.23354E+12,25157,616970600,66,155,88,0,0,85749,45449,91758000,40300,112708100,96102250000,2455600,53182983700,1410623,0,0,15228000,360,96102250000,2455600,53198211700,1410983,6471495544,5648629621,11:02.0,04:48.6,1,15744531890,04:47.6
15086,598837,HNX,HNX30,7/5/2024,529.72,NULL,531.65,1.93,0.00365,530.37,531.65,525.1,531.65,4,0,36752918,9.5492E+11,830360,14203228000,37583278,9.69123E+11,16278,479241900,11,9,10,0,0,53108,28464,52326200,24644,64381200,0,0,0,0,0,0,0,0,92051890000,2183400,50411995700,1226761,2360662773,1924529866,11:02.0,04:48.6,1,5585644683,04:47.6
15087,598838,HNX,HNXIndex,7/8/2024,242.31,NULL,243.15,0.84,0.003484,242.19,243.86,241.79,243.15,0,244,60836806,1.35914E+12,2265673,73477237100,63102479,1.43261E+12,28279,719790100,85,142,82,0,0,90982,46776,94545300,44206,115014300,58015890000,1622360,57857485100,1392581,0,0,7387100,173,58015890000,1622360,57864872200,1392754,6470943572,5647350064,10:56.4,06:58.3,1,15744531890,04:47.6
15088,598839,HNX,HNX30,7/8/2024,531.65,NULL,535.05,3.4,0.006398,531.13,536.6,531.13,535.05,4,0,39033757,1.06469E+12,420173,6727387100,39453930,1.07142E+12,18330,556454200,18,8,4,0,0,54849,28540,54797000,26309,66585100,0,0,0,0,0,0,0,0,45855850000,1065300,50475932200,976554,2360662773,1924122941,10:56.4,06:58.3,1,5585644683,04:47.6
15089,598840,HNX,HNXIndex,7/9/2024,243.15,NULL,245.66,2.51,0.010339,243.04,245.83,242.87,245.66,0,250,66816407,1.55792E+12,2424996,88787737200,69241403,1.64671E+12,31294,830603800,103,134,72,0,0,98946,50134,101667200,48812,120886000,65122160000,1855200,59248736200,1513579,0,0,8038600,187,65122160000,1855200,59256774800,1513766,6470943572,5646888947,11:03.9,26:41.1,1,15744531890,04:47.6
15090,598841,HNX,HNX30,7/9/2024,535.05,NULL,543.51,8.46,0.015811,534.53,544.04,533.75,543.51,4,0,46961448,1.29838E+12,100187,1588038600,47061635,1.29997E+12,21635,662213100,20,6,4,0,0,63677,32127,64598400,31550,75034700,0,0,0,0,0,0,0,0,50956540000,1280200,38675163000,948133,2360662773,1924069502,11:03.9,26:41.1,1,5585644683,04:47.6
15091,598842,HNX,HNXIndex,7/10/2024,245.66,NULL,244.54,-1.12,-0.004545,244.29,246.45,244.06,244.54,0,242,57530677,1.31293E+12,6564771,2.17825E+11,64095448,1.53076E+12,30532,910522400,58,176,75,0,0,94546,47514,88552400,47032,118707700,42267653800,1618264,45770116800,1420774,0,0,6851000,155,42267653800,1618264,45776967800,1420929,6470943572,5646660546,10:59.2,17:44.5,1,15744531890,04:47.6
15092,598843,HNX,HNX30,7/10/2024,543.51,NULL,539.89,-3.62,-0.006657,538.13,545.68,537.23,539.89,4,0,35677442,9.63414E+11,140155,9131851000,35817597,9.72546E+11,17997,578125600,8,20,2,0,0,56799,27995,50809900,28804,68614100,0,0,0,0,0,0,0,0,33017450800,1200145,37558795000,953075,2360662773,1923843020,10:59.2,17:44.5,1,5585644683,04:47.6
15093,598844,HNX,HNXIndex,7/11/2024,244.54,NULL,245.39,0.85,0.003469,242.59,246.54,242.59,245.39,0,243,62623969,1.38275E+12,2874900,88621696000,65498869,1.47137E+12,28369,723299700,90,152,67,0,0,95050,46744,97327400,48306,119050100,47042884400,1938056,54847545600,1430773,0,0,8696000,200,47042884400,1938056,54856241600,1430973,6470943572,5646236118,10:59.3,38:06.1,1,15744531890,04:47.6
15094,598845,HNX,HNX30,7/11/2024,539.89,NULL,542.93,3.04,0.005628,532.27,547.43,532.27,542.93,4,0,46898722,1.17807E+12,570200,8733696000,47468922,1.1868E+12,20522,591324000,10,17,3,0,0,62877,30332,65467500,32545,76342200,0,0,0,0,0,0,0,0,40671085000,1518750,32097822100,817645,2360662773,1923272365,10:59.3,38:06.1,1,5585644683,04:47.6
15095,598846,HNX,HNXIndex,7/12/2024,245.39,NULL,245.02,-0.37,-0.001515,245.34,246.16,243.94,245.02,0,231,51269158,1.03038E+12,2999640,98841150800,54268798,1.12922E+12,23460,585527400,60,184,65,0,0,85382,44574,84565400,40808,110630300,33375400000,1416300,32740934600,1334066,0,0,4386000,102,33375400000,1416300,32745320600,1334168,6470943572,5646238607,10:59.3,27:43.9,1,15744531890,04:47.6
15096,598847,HNX,HNX30,7/12/2024,542.93,NULL,541.26,-1.67,-0.003083,543.38,545.4,538.52,541.26,4,0,27719644,7.66641E+11,260102,8604386000,27979746,7.75246E+11,14646,450620700,10,13,7,0,0,48396,25655,43152100,22741,55897100,0,0,0,0,0,0,0,0,26949280000,751400,20304987200,544914,2360662773,1923474040,10:59.3,27:43.9,1,5585644683,04:47.6
15097,598848,HNX,HNXIndex,7/15/2024,245.02,NULL,244.84,-0.18,-0.000728,244.22,245.86,243.24,244.84,0,225,50526874,1.04486E+12,8540819,2.76215E+11,59067693,1.32107E+12,26993,731965200,78,175,56,0,0,78835,41180,80611400,37655,103093900,39961755200,1605117,83088600000,2505921,0,0,5101700,119,39961755200,1605117,83093701700,2506040,6470943572,5646063163,11:07.3,31:01.2,1,15750766153,04:47.6
15098,598849,HNX,HNX30,7/15/2024,541.26,NULL,542.23,0.97,0.001785,537.61,544.88,533.34,542.23,4,0,34085743,8.64731E+11,30119,1655101700,34115862,8.66387E+11,17562,560160400,14,13,3,0,0,47758,25364,47719800,22394,59182100,0,0,0,0,0,0,0,0,35672755400,1350154,74626421700,1760219,2360662773,1922941231,11:07.3,31:01.2,1,5585644683,04:47.6
15099,598850,HNX,HNXIndex,7/16/2024,244.84,NULL,244.91,0.07,0.000296,244.1,246.37,241.12,244.91,0,236,59001076,1.11508E+12,2569984,91855213300,61571060,1.20694E+12,26360,648465600,84,165,60,0,0,84594,45050,87794500,39544,111319300,47364491900,1499831,61118352200,2021001,0,0,7873300,184,47364491900,1499831,61126225500,2021185,6475114679,5649653279,11:10.4,25:00.7,1,15759256385,04:47.6
15100,598851,HNX,HNX30,7/16/2024,542.23,NULL,541.18,-1.05,-0.00194,538.84,547.48,527.12,541.18,4,0,34293039,8.74508E+11,289184,8547873300,34582223,8.83055E+11,15523,478693400,12,16,2,0,0,48896,26690,46285400,22206,60286700,0,0,0,0,0,0,0,0,44968014000,1304530,48905354500,1311858,2364289199,1925393350,11:10.4,25:00.7,1,5593045552,04:47.6
15101,598852,HNX,HNXIndex,7/17/2024,244.91,NULL,240.9,-4.01,-0.016377,244.91,246.22,238.37,240.9,0,240,87886370,1.90766E+12,7230738,2.4656E+11,95117108,2.15422E+12,31195,830299200,33,223,53,0,0,108838,60704,109431700,48134,144410200,73955750000,2564600,59469020000,2742200,0,0,9675000,225,73955750000,2564600,59478695000,2742425,6469234679,5643716861,11:02.7,26:31.9,1,15759256385,04:47.6
15102,598853,HNX,HNX30,7/17/2024,541.18,NULL,528.94,-12.24,-0.022624,541.18,546.27,520.07,528.94,4,0,60846337,1.56473E+12,300225,5109675000,61146562,1.56984E+12,21062,648072800,4,26,0,0,0,69822,40207,71728900,29615,84718800,0,0,0,0,0,0,0,0,65134590000,2078000,45215295000,1757225,2364289199,1925074969,11:02.7,26:31.9,1,5593045552,04:47.6
15103,598854,HNX,HNXIndex,7/18/2024,240.9,NULL,242.49,1.59,0.006596,240.9,242.49,239.02,242.49,0,239,50148943,9.60108E+11,6424449,2.89005E+11,56573392,1.24911E+12,20724,500342900,89,157,63,0,0,76329,44455,80464300,31874,86847500,52352325500,1600929,30078080000,1035200,1.5E+11,3000000,2.29508E+11,4500181,2.02352E+11,4600929,2.59586E+11,5535381,6469234679,5644130217,11:10.5,23:46.0,1,15759256385,04:47.6
15104,598855,HNX,HNX30,7/18/2024,528.94,NULL,535.34,6.4,0.012104,528.94,535.34,522.67,535.34,4,0,30176518,7.45613E+11,181,7616500,30176699,7.45621E+11,12499,359209400,18,10,2,0,0,44594,27245,47149600,17349,43718600,0,0,0,0,0,0,0,0,45291485500,1291829,21965456500,671081,2364289199,1925088098,11:10.5,23:46.0,1,5593045552,04:47.6
15105,598856,HNX,HNXIndex,7/19/2024,242.49,NULL,240.52,-1.97,-0.008124,242.48,242.79,239.35,240.52,0,236,63475664,1.19225E+12,3838605,1.35318E+11,67314269,1.32757E+12,21942,483454100,46,200,63,0,0,82626,45257,90690500,37369,114115700,57465378000,1732830,18270831000,743801,0,0,3237000,78,57465378000,1732830,18274068000,743879,6469234679,5645139812,11:07.5,34:51.7,1,15759256385,04:47.6
15106,598857,HNX,HNX30,7/19/2024,535.34,NULL,530.62,-4.72,-0.008819,535.34,536.64,526.43,530.62,4,0,41070404,9.85043E+11,78,3237000,41070482,9.85046E+11,12982,387261100,8,16,6,0,0,50074,27851,55640900,22223,61766800,0,0,0,0,0,0,0,0,54939608000,1542130,15771687000,559578,2364289199,1925303193,11:07.5,34:51.7,1,5593045552,04:47.6
15107,598858,HNX,HNXIndex,7/22/2024,240.52,NULL,238.38,-2.14,-0.008895,240.52,240.75,236.17,238.38,0,244,80401224,1.62254E+12,7001341,1.40008E+11,87402565,1.76254E+12,29586,752698200,57,188,64,0,0,98565,56587,107800300,41978,124425300,79163037400,2804863,80226966700,3035960,0,0,1277850000,91275,79163037400,2804863,81504816700,3127235,6469234679,5644870330,11:01.2,40:26.1,1,15759256385,04:47.6
15108,598859,HNX,HNX30,7/22/2024,530.62,NULL,523.88,-6.74,-0.012704,530.36,531.05,515.3,523.88,4,0,55079965,1.34E+12,0,0,55079965,1.34E+12,19665,561438400,7,22,1,0,0,63874,36858,70930100,27016,77287200,0,0,0,0,0,0,0,0,65637553400,1943823,68078036700,2310410,2364289199,1924030451,11:01.2,40:26.1,1,5593045552,04:47.6
15109,598860,HNX,HNXIndex,7/23/2024,238.38,NULL,234.6,-3.78,-0.015872,238.38,239.03,234.59,234.6,0,226,50835844,1.04817E+12,6388600,1.89652E+11,57224444,1.23782E+12,21044,497834400,44,221,44,0,0,73323,40547,70821800,32776,94037300,41455315300,1614303,74310468700,2752085,0,0,0,0,41455315300,1614303,74310468700,2752085,6469234679,5643999906,11:06.6,15:53.2,1,15759256385,04:47.6
15110,598861,HNX,HNX30,7/23/2024,523.88,NULL,511.57,-12.31,-0.023504,522.84,525.44,511.08,511.57,4,0,33922620,8.6618E+11,3298000,60547800000,37220620,9.26728E+11,13420,388724700,1,27,2,0,0,45196,25259,43819700,19937,55089200,0,0,0,0,0,0,0,0,36155377300,1181883,65721015000,2349673,2364289199,1923408146,11:06.6,15:53.2,1,5593045552,04:47.6
15111,598862,HNX,HNXIndex,7/24/2024,234.6,NULL,236.17,1.57,0.006706,234.37,236.17,231.48,236.17,0,227,57676814,1.17211E+12,6575000,2.16878E+11,64251814,1.38899E+12,23414,553836800,95,152,62,0,0,82404,49075,88955000,33329,84166300,93163599600,3116455,43649990000,1492200,95832000000,1980000,95832000000,1980000,1.88996E+11,5096455,1.39482E+11,3472200,6469234679,5643648111,10:59.2,21:56.5,1,15759256385,04:47.6
15112,598863,HNX,HNX30,7/24/2024,511.57,NULL,515.81,4.24,0.008288,510.67,516.31,500.98,515.81,4,0,40459598,9.68035E+11,2630000,41900000000,43089598,1.00994E+12,15198,411508600,21,4,5,0,0,52415,31968,58521300,20447,50815400,0,0,0,0,0,0,0,0,81248564000,2487405,28947520000,1078500,2364289199,1923231151,10:59.2,21:56.5,1,5593045552,04:47.6
15113,598864,HNX,HNXIndex,7/25/2024,236.17,NULL,235.25,-0.92,-0.00389,236.23,236.34,234.04,235.25,0,233,34613630,6.89564E+11,2101502,94794669000,36715132,7.84358E+11,18132,391919200,57,192,60,0,0,62043,35752,64065900,26291,71041100,37303061500,1111265,29485620000,1233000,0,0,0,0,37303061500,1111265,29485620000,1233000,6480267146,5656321298,10:31.9,05:16.1,1,15781321318,04:47.6
15114,598865,HNX,HNX30,7/25/2024,515.81,NULL,513.63,-2.18,-0.004217,516.08,516.08,507.59,513.63,4,0,23014969,5.64355E+11,130000,7458100000,23144969,5.71813E+11,11669,305595000,9,14,7,0,0,37543,22726,40032200,14817,39068600,0,0,0,0,0,0,0,0,33890421500,915165,22602190000,964100,2364289199,1924665659,10:31.9,05:16.1,1,5593045552,04:47.6
15115,598866,HNX,HNXIndex,7/26/2024,235.25,NULL,236.66,1.41,0.005977,234.53,236.66,234.2,236.66,0,237,32810408,6.58743E+11,3939200,1.38938E+11,36749608,7.97682E+11,17208,343591900,95,150,64,0,0,61251,32522,60516200,28729,71301400,27837558500,989615,63039973400,2077860,0,0,0,0,27837558500,989615,63039973400,2077860,6480267146,5656823583,10:35.3,07:20.6,1,15781321318,04:47.6
15116,598867,HNX,HNX30,7/26/2024,513.63,NULL,517.65,4.02,0.007822,510.35,518.05,509.05,517.65,4,0,19934228,5.11335E+11,0,0,19934228,5.11335E+11,9128,257204900,20,9,1,0,0,35653,19451,34584800,16202,34562200,0,0,0,0,0,0,0,0,22251778500,590915,59085553400,1871760,2364289199,1925153244,10:35.3,07:20.6,1,5593045552,04:47.6
15117,598868,HNX,HNXIndex,7/29/2024,236.66,NULL,237.52,0.86,0.003627,236.66,238.49,236.64,237.52,0,232,44597276,9.15014E+11,6200301,1.47142E+11,50797577,1.06216E+12,22977,462686500,96,152,60,0,0,71630,36403,69927000,35227,85218800,31274690000,1180700,1.05208E+11,3064926,0,0,0,0,31274690000,1180700,1.05208E+11,3064926,6480267146,5656854183,10:32.2,16:50.1,1,15689516338,04:47.6
15118,598869,HNX,HNX30,7/29/2024,517.65,NULL,519.94,2.29,0.00443,517.65,523.77,517.55,519.94,4,0,28029326,7.1886E+11,3000001,50250015200,31029327,7.6911E+11,12127,338025300,18,8,4,0,0,43548,22113,40765700,21435,48738300,0,0,0,0,0,0,0,0,21552250000,566900,95952058500,2543445,2364289199,1925528844,10:32.2,16:50.1,1,5593045552,04:47.6
15119,598870,HNX,HNXIndex,7/30/2024,237.52,NULL,235.87,-1.65,-0.006934,237.28,238.14,234.53,235.87,0,227,54400593,9.90984E+11,7007396,1.73215E+11,61407989,1.1642E+12,26689,565470000,54,189,65,0,0,74522,41140,77798900,33382,95685700,38006368200,1407108,67214319900,2580184,0,0,0,0,38006368200,1407108,67214319900,2580184,6480267146,5657524735,10:31.3,43:09.9,1,15689516338,04:47.6
15120,598871,HNX,HNX30,7/30/2024,519.94,NULL,514.87,-5.07,-0.009743,518.85,521.52,510.73,514.87,4,0,29491581,7.34032E+11,590000,9027000000,30081581,7.43059E+11,14581,398793000,6,23,1,0,0,43109,24667,41180700,18442,48075300,0,0,0,0,0,0,0,0,29096088200,726252,59543830000,2141300,2364289199,1926674352,10:31.3,43:09.9,1,5593045552,04:47.6
15121,598872,HNX,HNXIndex,7/31/2024,235.87,NULL,235.36,-0.51,-0.002157,235.87,236.9,234.06,235.36,0,227,45932823,9.43425E+11,7007984,1.38275E+11,52940807,1.0817E+12,21023,434483100,80,163,65,0,0,71413,37841,68865200,33572,87230100,40371110000,1170300,68196680000,2001200,0,0,0,0,40371110000,1170300,68196680000,2001200,6480267146,5659418281,10:34.9,39:25.6,1,15689516338,04:47.6
15122,598873,HNX,HNX30,7/31/2024,514.87,NULL,512.9,-1.97,-0.003823,514.66,518.79,510.16,512.9,4,0,28730092,7.13685E+11,97000,1474400000,28827092,7.15159E+11,12392,318554500,9,17,4,0,0,41773,22252,39502400,19521,47194200,0,0,0,0,0,0,0,0,36494160000,931800,61115050000,1533000,2364289199,1928285917,10:34.9,39:25.6,1,5593045552,04:47.6
15123,598874,HNX,HNXIndex,8/1/2024,235.36,NULL,229.23,-6.13,-0.026046,235.22,236.06,227.99,229.23,0,232,95970296,1.82228E+12,8888950,1.6289E+11,104859246,1.98517E+12,39596,813555100,38,218,51,0,0,105933,63790,120765400,42143,138294400,92321512200,3221246,61540150000,2222600,0,0,0,0,92321512200,3221246,61540150000,2222600,6480267146,5658777039,10:39.7,52:00.4,1,15689516338,04:47.6
15124,598875,HNX,HNX30,8/1/2024,512.9,NULL,492.79,-20.11,-0.03921,512.27,515.18,488.57,492.79,4,0,67819422,1.50897E+12,220000,3770000000,68039422,1.51274E+12,27422,638278300,1,29,0,0,0,70994,44031,83111900,26963,88611600,0,0,0,0,0,0,0,0,85100272200,2792446,56464610000,1793900,2364289199,1927634771,10:39.7,52:00.4,1,5593045552,04:47.6
15125,598876,HNX,HNXIndex,8/2/2024,229.23,NULL,231.56,2.33,0.0102,228.77,231.65,226.17,231.56,0,223,56936115,1.04743E+12,4606930,1.14963E+11,61543045,1.1624E+12,19945,422442500,82,72,153,0,0,74771,43281,84480200,31490,76916000,72687493900,2707545,33719350000,1486400,0,0,0,0,56896073900,2385145,33185790000,1461200,6480267146,5658090594,10:32.9,42:53.0,1,15689516338,04:47.6
15126,598877,HNX,HNX30,8/2/2024,492.79,NULL,499.99,7.2,0.0146,490.89,500.51,482.7,499.99,4,0,35936765,8.24295E+11,88000,1408000000,36024765,8.25703E+11,10865,295888900,17,7,6,0,0,46152,26863,51048300,19289,42247900,0,0,0,0,0,0,0,0,48107173900,1781845,25839640000,702000,2364289199,1927084426,10:32.9,42:53.0,1,5593045552,04:47.6
15127,598878,HNX,HNXIndex,8/5/2024,231.56,NULL,222.71,-8.85,-0.03822,231.56,231.56,221.33,222.71,0,237,83037365,1.53158E+12,3729851,1.5062E+11,86767216,1.6822E+12,35716,674360200,32,244,31,0,0,90949,53651,100220100,37298,122722100,62488327100,1976133,74765860000,2637700,1128000000,20000,0,0,63616327100,1996133,74765860000,2637700,6481167112,5658884911,10:32.7,40:03.1,1,15691316271,04:47.6
15128,598879,HNX,HNX30,8/5/2024,499.99,NULL,474.2,-25.79,-0.051583,499.99,499.99,467.88,474.2,4,0,55504353,1.23571E+12,466800,9628315600,55971153,1.24534E+12,20553,474906300,0,29,1,0,0,57256,34638,65488000,22618,73514500,0,0,0,0,0,0,0,0,58230127100,1641933,69447360000,2271200,2364289199,1927236393,10:32.7,40:03.1,1,5593045552,04:47.6
15129,598880,HNX,HNXIndex,8/6/2024,222.71,NULL,226.46,3.75,0.01682,222.71,226.54,221.59,226.46,0,239,57677975,1.05021E+12,4532146,1.493E+11,62210121,1.19951E+12,22521,458660100,126,133,48,0,0,75492,41203,90431300,34289,85701000,65352506400,2100167,36190712000,1585409,0,0,0,0,65352506400,2100167,36190712000,1585409,6487645587,5662480398,10:38.7,29:54.6,1,15704273221,04:47.6
15130,598881,HNX,HNX30,8/6/2024,474.2,NULL,486.26,12.06,0.025431,474.2,486.96,469.32,486.26,4,0,38188158,8.34439E+11,803000,12133000000,38991158,8.46572E+11,13258,309371900,28,2,0,0,0,46076,24384,57358200,21692,51098600,0,0,0,0,0,0,0,0,59554840000,1668000,29544242000,1198209,2370767674,1930486847,10:38.7,29:54.6,1,5606002502,04:47.6
